idx	v_val	p_in	v_vec	time
375	0.08028751395673192	[0.04, 0.12, 0.0]	"[2.15548697e-02 6.37894940e-19 1.04788574e-16 0.00000000e+00
 9.78445130e-01 1.30202488e-17 6.29435414e-17]"	18.680422067642212
376	0.08254470016821017	[0.04, 0.12, 0.01]	"[3.49341951e-02 1.31623116e-17 4.27947995e-19 4.10862963e-18
 9.65065805e-01 0.00000000e+00 0.00000000e+00]"	11.745837688446045
377	0.08465393875807535	[0.04, 0.12, 0.02]	"[4.69490432e-02 0.00000000e+00 1.66619477e-17 0.00000000e+00
 9.53050957e-01 2.20311113e-17 0.00000000e+00]"	7.112083435058594
378	0.08316780867715512	[0.04, 0.13, 0.0]	"[1.13322703e-02 2.78060826e-17 0.00000000e+00 8.67724122e-17
 9.88667730e-01 0.00000000e+00 0.00000000e+00]"	8.243025779724121
379	0.08541398037135894	[0.04, 0.13, 0.01]	"[2.45033044e-02 2.75576459e-17 1.98871356e-17 7.98975153e-17
 9.75496696e-01 3.49112359e-17 1.35471730e-17]"	8.450489282608032
380	0.08750917241275549	[0.04, 0.13, 0.02]	"[3.63198211e-02 7.57008032e-19 4.12912277e-17 0.00000000e+00
 9.63680179e-01 0.00000000e+00 9.35817949e-17]"	7.10820746421814
381	0.08591958454291662	[0.04, 0.13999999999999999, 0.0]	"[1.85108507e-03 1.46277724e-17 0.00000000e+00 0.00000000e+00
 9.98148915e-01 0.00000000e+00 2.52891443e-17]"	9.349845170974731
382	0.08815066664231383	[0.04, 0.13999999999999999, 0.01]	"[1.47271957e-02 1.79416223e-17 0.00000000e+00 0.00000000e+00
 9.85272804e-01 0.00000000e+00 2.89140832e-18]"	9.002550840377808
383	0.0902279760291709	[0.04, 0.13999999999999999, 0.02]	"[2.63238044e-02 5.83251805e-18 6.01069923e-18 2.66013250e-17
 9.73676195e-01 1.60541056e-17 4.31657655e-17]"	8.535974025726318
384	0.08856095849923629	[0.04, 0.14999999999999997, 0.0]	[0. 0. 0. 0. 1. 0. 0.]	5.911370754241943
385	0.09075994172573254	[0.04, 0.14999999999999997, 0.01]	"[5.59711521e-03 0.00000000e+00 6.58656416e-18 0.00000000e+00
 9.94402885e-01 0.00000000e+00 0.00000000e+00]"	7.571420907974243
386	0.09281577860694432	[0.04, 0.14999999999999997, 0.02]	"[1.69566582e-02 3.15711716e-17 1.24562871e-17 1.04647691e-17
 9.83043342e-01 0.00000000e+00 9.17987215e-18]"	10.1756591796875
387	0.0911214541606726	[0.04, 0.15999999999999998, 0.0]	"[2.29899158e-16 5.28392424e-17 1.03658551e-18 3.63924685e-16
 1.00000000e+00 2.38924044e-17 1.72720128e-17]"	4.740875720977783
388	0.09324888965569746	[0.04, 0.15999999999999998, 0.01]	"[0.00000000e+00 7.34167415e-17 6.52107053e-17 3.11480360e-16
 1.00000000e+00 6.21406450e-17 5.46610125e-17]"	5.989075660705566
389	0.09527732789728453	[0.04, 0.15999999999999998, 0.02]	"[0.00814928 0.         0.         0.         0.99185072 0.
 0.        ]"	9.802553653717041
390	0.0936019498221084	[0.04, 0.16999999999999998, 0.0]	"[0.00000000e+00 3.66083980e-17 0.00000000e+00 4.96115753e-15
 1.00000000e+00 0.00000000e+00 6.83661231e-17]"	6.017948389053345
391	0.0956493853171337	[0.04, 0.16999999999999998, 0.01]	"[2.52174619e-17 8.71475505e-18 1.88964097e-17 1.30218591e-17
 1.00000000e+00 1.78774542e-17 4.49070479e-18]"	5.899323225021362
392	0.09761682081215863	[0.04, 0.16999999999999998, 0.02]	"[2.23556514e-17 6.11841091e-19 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	6.434960842132568
393	0.09600244548354508	[0.04, 0.17999999999999997, 0.0]	"[1.87804119e-16 0.00000000e+00 0.00000000e+00 7.98580997e-17
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	5.402021646499634
394	0.09796988097856994	[0.04, 0.17999999999999997, 0.01]	"[9.04193336e-17 7.24533813e-17 3.93555631e-17 1.88004252e-17
 1.00000000e+00 3.15407989e-17 4.42119180e-17]"	6.2683539390563965
395	0.09985731647359486	[0.04, 0.17999999999999997, 0.02]	"[1.12302169e-17 1.40872089e-17 5.66866408e-18 0.00000000e+00
 1.00000000e+00 1.66324873e-18 0.00000000e+00]"	5.96431565284729
396	0.09832294114498129	[0.04, 0.18999999999999995, 0.0]	"[1.31257781e-16 6.88177065e-17 2.47562782e-17 3.37179223e-17
 1.00000000e+00 2.04019303e-17 4.18392519e-17]"	5.436467170715332
397	0.1002103766400062	[0.04, 0.18999999999999995, 0.01]	"[0.00000000e+00 4.63736691e-18 8.12848766e-17 0.00000000e+00
 1.00000000e+00 5.16177808e-17 2.17347387e-17]"	6.0285797119140625
398	0.10201781213503111	[0.04, 0.18999999999999995, 0.02]	"[0.00000000e+00 0.00000000e+00 5.00917937e-17 1.28327113e-16
 1.00000000e+00 0.00000000e+00 4.76090316e-18]"	5.928426265716553
399	0.10056343680641479	[0.04, 0.19999999999999996, 0.0]	"[3.70189063e-16 0.00000000e+00 0.00000000e+00 3.40611007e-14
 1.00000000e+00 2.19570588e-18 0.00000000e+00]"	6.004352569580078
400	0.10237087230144247	[0.04, 0.19999999999999996, 0.01]	[0. 0. 0. 0. 1. 0. 0.]	6.504070997238159
401	0.10409830779646738	[0.04, 0.19999999999999996, 0.02]	"[0.00000000e+00 4.68998113e-17 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00]"	5.961698055267334
402	0.10272393246785382	[0.04, 0.20999999999999996, 0.0]	"[0.00000000e+00 1.22932988e-16 1.69802539e-17 0.00000000e+00
 1.00000000e+00 3.39545151e-17 2.45703283e-17]"	5.854671478271484
403	0.10445136796287871	[0.04, 0.20999999999999996, 0.01]	"[0.00000000e+00 4.40386717e-17 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.21980942e-17 0.00000000e+00]"	5.931122303009033
404	0.10609880345790362	[0.04, 0.20999999999999996, 0.02]	"[0.00000000e+00 4.02788480e-17 3.31659447e-17 0.00000000e+00
 1.00000000e+00 5.07751528e-17 1.09713227e-16]"	5.894970417022705
405	0.10480442812929008	[0.04, 0.21999999999999995, 0.0]	"[0.00000000e+00 6.36629586e-17 0.00000000e+00 1.37202181e-17
 1.00000000e+00 2.15536268e-17 8.09925287e-18]"	5.881680250167847
406	0.10645186362431498	[0.04, 0.21999999999999995, 0.01]	"[0.00000000e+00 2.19611353e-17 2.96455931e-17 4.39082869e-17
 1.00000000e+00 2.84453996e-17 0.00000000e+00]"	5.929661273956299
407	0.10801929911933986	[0.04, 0.21999999999999995, 0.02]	"[1.04929762e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.18412519e-16 0.00000000e+00]"	6.518539190292358
408	0.10680492379072629	[0.04, 0.22999999999999995, 0.0]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.94076886e-16
 1.00000000e+00 0.00000000e+00 4.80742017e-17]"	5.933164596557617
409	0.10837235928575123	[0.04, 0.22999999999999995, 0.01]	"[0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7537126e-16 1.0000000e+00
 0.0000000e+00 0.0000000e+00]"	5.2744927406311035
410	0.10985979478077612	[0.04, 0.22999999999999995, 0.02]	"[3.31587357e-17 6.98566875e-18 2.43297524e-17 0.00000000e+00
 1.00000000e+00 1.55229934e-17 0.00000000e+00]"	5.82382607460022
411	0.10872501714874327	[0.04, 0.23999999999999994, 0.0]	"[4.06649996e-17 5.64228527e-21 6.45985655e-18 3.44849598e-03
 9.96551504e-01 7.95968826e-18 4.75344432e-17]"	7.255338430404663
412	0.11021128631441962	[0.04, 0.23999999999999994, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 6.53069999e-03
 9.93469300e-01 1.28972950e-17 0.00000000e+00]"	8.53371787071228
413	0.11161702352713161	[0.04, 0.23999999999999994, 0.02]	"[0.00000000e+00 1.69244922e-16 3.94757428e-17 9.37399327e-03
 9.90626007e-01 4.40223913e-17 0.00000000e+00]"	14.848845958709717
414	0.11055850530556381	[0.04, 0.24999999999999992, 0.0]	"[5.20021820e-15 5.47404348e-19 6.12991432e-19 1.42963048e-02
 9.85703695e-01 3.79078546e-19 4.66915418e-19]"	7.930105447769165
415	0.11196272996727458	[0.04, 0.24999999999999992, 0.01]	"[7.69198847e-20 6.71506036e-18 6.33356611e-20 1.68500261e-02
 9.83149974e-01 1.68823817e-20 2.40442433e-20]"	9.114770650863647
416	0.11328683732700406	[0.04, 0.24999999999999992, 0.02]	"[6.78800817e-17 0.00000000e+00 4.49840588e-17 1.92594071e-02
 9.80740593e-01 0.00000000e+00 4.73659089e-20]"	9.866642475128174
417	0.11230410418765303	[0.04, 0.2599999999999999, 0.0]	"[2.75930875e-17 0.00000000e+00 0.00000000e+00 2.44137627e-02
 9.75586237e-01 0.00000000e+00 0.00000000e+00]"	9.844854831695557
418	0.11362700187236847	[0.04, 0.2599999999999999, 0.01]	"[1.14400890e-17 0.00000000e+00 6.32979305e-17 2.65972549e-02
 9.73402745e-01 4.22351924e-17 3.29432552e-17]"	7.53278112411499
419	0.11487014436516198	[0.04, 0.2599999999999999, 0.02]	"[3.61898587e-17 2.63947823e-17 0.00000000e+00 2.86440667e-02
 9.71355925e-01 0.00000000e+00 0.00000000e+00]"	8.530854225158691
420	0.11396281730047451	[0.04, 0.2699999999999999, 0.0]	"[4.11586614e-17 2.26769169e-20 4.37806095e-17 3.40972014e-02
 9.65902798e-01 1.08989316e-17 1.19833976e-17]"	7.946388244628906
421	0.11520503534849431	[0.04, 0.2699999999999999, 0.01]	"[0.         0.         0.         0.03584846 0.96415154 0.
 0.        ]"	8.990263938903809
422	0.1163678130346023	[0.04, 0.2699999999999999, 0.02]	"[0.00000000e+00 1.45869734e-18 0.00000000e+00 3.75707856e-02
 9.62429214e-01 4.54028100e-18 0.00000000e+00]"	8.426526069641113
423	0.11553556190039033	[0.04, 0.2799999999999999, 0.0]	"[5.28602378e-17 0.00000000e+00 0.00000000e+00 4.32256650e-02
 9.56774335e-01 0.00000000e+00 0.00000000e+00]"	9.842548370361328
424	0.11669768697219006	[0.04, 0.2799999999999999, 0.01]	"[4.11644611e-18 8.33828572e-17 0.00000000e+00 4.45275343e-02
 9.55472466e-01 0.00000000e+00 3.21807392e-17]"	15.634928941726685
425	0.11778063941875805	[0.04, 0.2799999999999999, 0.02]	"[1.31435378e-13 3.60931140e-15 0.00000000e+00 4.56725408e-02
 9.54327459e-01 5.48870477e-20 0.00000000e+00]"	9.179887771606445
426	0.11702318306685343	[0.04, 0.2899999999999999, 0.0]	"[0.         0.         0.         0.05203547 0.94796453 0.
 0.        ]"	6.505481243133545
427	0.11810574448612525	[0.04, 0.2899999999999999, 0.01]	"[0.00000000e+00 6.19141948e-17 6.55138506e-17 5.27740727e-02
 9.47225927e-01 6.82549679e-17 5.64236858e-17]"	10.881213665008545
428	0.11910936662585726	[0.04, 0.2899999999999999, 0.02]	"[1.99766408e-16 4.55462388e-17 1.86925056e-19 5.34310682e-02
 9.46568932e-01 0.00000000e+00 0.00000000e+00]"	7.65172004699707
429	0.11842645063503769	[0.04, 0.29999999999999993, 0.0]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 5.98951103e-02
 9.40104890e-01 1.43964606e-17 0.00000000e+00]"	10.548139333724976
430	0.11942993382656623	[0.04, 0.29999999999999993, 0.01]	"[1.36813549e-16 0.00000000e+00 0.00000000e+00 6.05980624e-02
 9.39401938e-01 0.00000000e+00 0.00000000e+00]"	9.580432415008545
431	0.12035467190631012	[0.04, 0.29999999999999993, 0.02]	"[5.12556388e-18 0.00000000e+00 1.33536154e-17 6.08510799e-02
 9.39148920e-01 4.94554356e-17 3.47940525e-17]"	15.014014959335327
432	0.11974608502413953	[0.04, 0.30999999999999994, 0.0]	"[3.51252845e-17 0.00000000e+00 0.00000000e+00 6.76972851e-02
 9.32302715e-01 0.00000000e+00 0.00000000e+00]"	14.272827863693237
433	0.12067092447694408	[0.04, 0.30999999999999994, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 6.79325494e-02
 9.32067451e-01 0.00000000e+00 6.96586470e-17]"	14.527430057525635
434	0.12151718296852455	[0.04, 0.30999999999999994, 0.02]	"[0.00000000e+00 2.62674942e-17 5.33564503e-17 6.78036500e-02
 9.32196350e-01 9.34414136e-18 5.10639933e-17]"	9.832242727279663
435	0.12098274496029056	[0.04, 0.3199999999999999, 0.0]	"[0.00000000e+00 9.85042662e-18 3.16152032e-17 7.49982886e-02
 9.25001711e-01 7.81482602e-18 3.99624599e-17]"	8.414124727249146
436	0.12182933603808026	[0.04, 0.3199999999999999, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 7.49280411e-02
 9.25071959e-01 2.15722769e-17 2.18473087e-17]"	9.005730867385864
437	0.12259747987689253	[0.04, 0.3199999999999999, 0.02]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 7.45159193e-02
 9.25484081e-01 0.00000000e+00 1.78120405e-17]"	23.67733407020569
438	0.12213704359526503	[0.04, 0.32999999999999985, 0.0]	"[0.00000000e+00 7.89011991e-17 0.00000000e+00 8.15995994e-02
 9.18400401e-01 0.00000000e+00 0.00000000e+00]"	6.55050802230835
439	0.12290574202673224	[0.04, 0.32999999999999985, 0.01]	"[8.96699770e-17 4.65996889e-17 0.00000000e+00 8.16059625e-02
 9.18394038e-01 0.00000000e+00 1.21533648e-16]"	7.029577255249023
440	0.12359610071671041	[0.04, 0.32999999999999985, 0.02]	"[0.00000000e+00 1.45503772e-17 1.14006336e-16 8.08050307e-02
 9.19194969e-01 2.01418035e-17 6.20088223e-17]"	8.314768552780151
441	0.12320954130498862	[0.04, 0.33999999999999986, 0.0]	"[4.40210740e-17 1.05942286e-16 2.01829146e-18 8.86514774e-02
 9.11348513e-01 9.61778290e-18 5.08803292e-17]"	6.668824672698975
442	0.12390066917716798	[0.04, 0.33999999999999986, 0.01]	"[0.00000000e+00 2.72510770e-17 7.17442171e-17 8.76156497e-02
 9.12384350e-01 0.00000000e+00 0.00000000e+00]"	16.469749450683594
443	0.12451354294288769	[0.04, 0.33999999999999986, 0.02]	"[7.29222855e-17 9.56872648e-18 7.26742949e-21 8.67070816e-02
 9.13292919e-01 3.04485142e-18 3.54028094e-17]"	25.84475350379944
444	0.12420075787396444	[0.04, 0.34999999999999987, 0.0]	"[3.76840676e-18 3.29017299e-17 7.94395196e-18 9.45466877e-02
 9.05453312e-01 0.00000000e+00 0.00000000e+00]"	23.140896558761597
445	0.12481461346876574	[0.04, 0.34999999999999987, 0.01]	"[9.38601414e-17 2.72401438e-16 7.04172230e-18 9.34843558e-02
 9.06515644e-01 5.55111491e-17 0.00000000e+00]"	20.484490871429443
446	0.12535026846025113	[0.04, 0.34999999999999987, 0.02]	"[2.10447077e-21 4.09747499e-21 3.57007660e-21 9.22597753e-02
 9.07740225e-01 0.00000000e+00 2.55391139e-17]"	9.628312826156616
447	0.12511118919065156	[0.04, 0.3599999999999999, 0.0]	"[1.53387711e-17 3.49442269e-17 2.36382874e-17 1.00502183e-01
 8.99497817e-01 1.67675952e-17 0.00000000e+00]"	7.277223587036133
448	0.12564802930210348	[0.04, 0.3599999999999999, 0.01]	"[7.21000217e-17 1.70923579e-17 7.29938083e-17 9.90515162e-02
 9.00948484e-01 0.00000000e+00 0.00000000e+00]"	6.55779767036438
449	0.12610670510885716	[0.04, 0.3599999999999999, 0.02]	"[0.00000000e+00 0.00000000e+00 3.55964394e-17 9.75545599e-02
 9.02445440e-01 0.00000000e+00 1.09446768e-17]"	7.974977016448975
450	0.1259412791877069	[0.04, 0.3699999999999999, 0.0]	"[0.00000000e+00 0.00000000e+00 7.63784192e-17 1.05884146e-01
 8.94115854e-01 0.00000000e+00 0.00000000e+00]"	8.639599800109863
451	0.1264013395469573	[0.04, 0.3699999999999999, 0.01]	"[1.20549076e-17 1.37611716e-17 3.39866552e-17 1.04291491e-01
 8.95708509e-01 3.31299309e-17 9.17352749e-17]"	9.4374680519104
452	0.12678324913103278	[0.04, 0.3699999999999999, 0.02]	"[2.56384239e-17 0.00000000e+00 5.29613073e-18 1.02477631e-01
 8.97522369e-01 9.56827162e-18 4.48973069e-17]"	7.408596992492676
453	0.12669144795537818	[0.04, 0.3799999999999999, 0.0]	"[4.31555081e-18 1.44433044e-17 1.81093764e-17 1.11115511e-01
 8.88884489e-01 9.44197924e-18 0.00000000e+00]"	8.057680130004883
454	0.1270749373639449	[0.04, 0.3799999999999999, 0.01]	"[6.14113616e-17 0.00000000e+00 0.00000000e+00 1.09297497e-01
 8.90702499e-01 1.98370567e-17 2.18474119e-17]"	7.569958448410034
455	0.12738026922480142	[0.04, 0.3799999999999999, 0.02]	"[3.12745600e-17 8.96082316e-17 5.39853845e-17 1.07226649e-01
 8.92773351e-01 0.00000000e+00 3.64855085e-18]"	6.654559135437012
456	0.12736208283255543	[0.04, 0.3899999999999999, 0.0]	[0.        0.        0.        0.1160785 0.8839215 0.        0.       ]	6.804857492446899
457	0.12766918312212122	[0.04, 0.3899999999999999, 0.01]	"[4.53959333e-16 0.00000000e+00 3.88952477e-16 1.13853803e-01
 8.86146197e-01 0.00000000e+00 0.00000000e+00]"	12.319703102111816
458	0.1278981034359622	[0.04, 0.3899999999999999, 0.02]	"[0.00000000e+00 0.00000000e+00 6.01886054e-17 1.11517336e-01
 8.88482664e-01 0.00000000e+00 4.52149673e-17]"	14.279476165771484
459	0.12795354167373088	[0.04, 0.3999999999999998, 0.0]	"[1.00173281e-16 3.63008817e-19 2.12754689e-17 1.20483561e-01
 8.79516439e-01 4.42951267e-17 1.55474856e-17]"	7.144866228103638
460	0.12818441760209714	[0.04, 0.3999999999999998, 0.01]	"[8.00365536e-17 0.00000000e+00 0.00000000e+00 1.18285699e-01
 8.81714301e-01 3.92119074e-18 0.00000000e+00]"	7.149655103683472
461	0.12833706857775087	[0.04, 0.3999999999999998, 0.02]	"[5.95536999e-17 4.03726082e-17 0.00000000e+00 1.15557409e-01
 8.84442591e-01 4.19346173e-17 2.91927122e-17]"	5.846545696258545
462	0.12846616072389036	[0.04, 0.4099999999999998, 0.0]	"[6.94202993e-17 2.44237618e-17 7.92485977e-17 1.24694200e-01
 8.75305800e-01 4.84800572e-17 0.00000000e+00]"	7.728914022445679
463	0.12862094947934552	[0.04, 0.4099999999999998, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.22325628e-01
 8.77674372e-01 3.73667664e-17 0.00000000e+00]"	5.930393934249878
464	0.12869745516130554	[0.04, 0.4099999999999998, 0.02]	"[1.53634226e-17 3.87216432e-17 2.19276092e-17 1.19341557e-01
 8.80658443e-01 1.38381006e-17 3.63577974e-17]"	11.080625772476196
465	0.12890024416512225	[0.04, 0.4199999999999998, 0.0]	"[3.11346221e-16 1.45215642e-16 9.42704108e-17 1.28890022e-01
 8.71109978e-01 2.16014380e-16 0.00000000e+00]"	7.277862071990967
466	0.12897906777084128	[0.04, 0.4199999999999998, 0.01]	"[0.00000000e+00 2.44958888e-15 0.00000000e+00 1.26041224e-01
 8.73958776e-01 0.00000000e+00 0.00000000e+00]"	9.580315589904785
467	0.12897953112911706	[0.04, 0.4199999999999998, 0.02]	"[0.00000000e+00 5.39640733e-17 3.49188146e-17 1.22966412e-01
 8.77033588e-01 5.76985696e-17 1.82490345e-17]"	9.66140627861023
468	0.12925608131225047	[0.04, 0.4299999999999998, 0.0]	"[1.49264910e-17 4.04589108e-20 2.24771727e-20 1.32726481e-01
 8.67273519e-01 0.00000000e+00 0.00000000e+00]"	12.966208457946777
469	0.1292590395006834	[0.04, 0.4299999999999998, 0.01]	"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.29664115e-01
 8.70335885e-01 7.93980495e-18 2.18740392e-17]"	7.043919324874878
470	0.1291835430683657	[0.04, 0.4299999999999998, 0.02]	"[2.36043902e-16 3.80849479e-16 2.19875434e-16 1.26287336e-01
 8.73712664e-01 2.19844158e-16 7.34171060e-17]"	7.2752721309661865
471	0.12953393413965106	[0.04, 0.43999999999999984, 0.0]	"[0.         0.         0.         0.13626546 0.86373454 0.
 0.        ]"	14.624395847320557
472	0.12946110732346258	[0.04, 0.43999999999999984, 0.01]	"[2.30594762e-17 0.00000000e+00 0.00000000e+00 1.32926331e-01
 8.67073669e-01 1.64411220e-17 0.00000000e+00]"	7.217627048492432
473	0.12930972004330443	[0.04, 0.43999999999999984, 0.02]	"[5.42484856e-17 0.00000000e+00 8.83677879e-17 1.29087377e-01
 8.70912612e-01 2.43557754e-17 3.64946937e-17]"	6.117854833602905
474	0.1297340456716486	[0.04, 0.44999999999999984, 0.0]	"[6.33048003e-17 0.00000000e+00 0.00000000e+00 1.39639481e-01
 8.60360519e-01 0.00000000e+00 0.00000000e+00]"	7.838379383087158
475	0.1295855040254521	[0.04, 0.44999999999999984, 0.01]	"[5.85332862e-17 4.72762237e-17 1.08642701e-17 1.36277244e-01
 8.63722748e-01 1.33776151e-24 1.82329602e-17]"	6.098419189453125
476	0.12935825882002236	[0.04, 0.44999999999999984, 0.02]	"[4.38964596e-17 5.23203265e-18 1.74140376e-17 1.32121630e-01
 8.67878370e-01 0.00000000e+00 0.00000000e+00]"	8.452244520187378
477	0.12985663643423914	[0.04, 0.45999999999999985, 0.0]	"[0.00000000e+00 0.00000000e+00 3.53351295e-16 1.42534759e-01
 8.57465241e-01 0.00000000e+00 0.00000000e+00]"	14.325406074523926
478	0.1296324147579536	[0.04, 0.45999999999999985, 0.01]	"[9.71650247e-17 6.12909943e-17 1.03445320e-16 1.38877444e-01
 8.61122541e-01 2.98634949e-17 3.64570041e-18]"	6.175740718841553
479	0.12932935720535374	[0.04, 0.45999999999999985, 0.02]	"[3.13735859e-18 0.00000000e+00 0.00000000e+00 1.34551385e-01
 8.65448615e-01 0.00000000e+00 0.00000000e+00]"	5.987902641296387
480	0.12990191181795663	[0.04, 0.46999999999999986, 0.0]	"[1.33417806e-15 2.19920336e-15 2.75438988e-15 1.45335340e-01
 8.54664660e-01 1.04243158e-15 9.32814433e-16]"	10.482634782791138
481	0.12960203853518243	[0.04, 0.46999999999999986, 0.01]	"[4.87944022e-20 5.41447692e-17 3.56967448e-17 1.41266750e-01
 8.58733250e-01 5.11984218e-17 2.54448081e-17]"	8.787763357162476
482	0.12922318115713882	[0.04, 0.46999999999999986, 0.02]	"[1.56642984e-17 4.15983809e-17 0.00000000e+00 1.37211903e-01
 8.62788097e-01 2.47865641e-17 4.01619065e-17]"	5.373287916183472
483	0.12987005619379707	[0.04, 0.47999999999999976, 0.0]	"[1.90871109e-17 0.00000000e+00 0.00000000e+00 1.47946746e-01
 8.52053254e-01 0.00000000e+00 0.00000000e+00]"	7.820613622665405
484	0.12949454843963457	[0.04, 0.47999999999999976, 0.01]	"[4.55293763e-17 5.43775370e-17 1.16261125e-16 1.43670501e-01
 8.56329483e-01 7.48079605e-17 4.91856241e-17]"	6.055085897445679
485	0.12903987791178284	[0.04, 0.47999999999999976, 0.02]	"[4.48345052e-17 8.50348002e-17 8.21335559e-17 1.39094640e-01
 8.60905360e-01 0.00000000e+00 5.29432570e-17]"	5.837974548339844
486	0.12976123970911577	[0.04, 0.48999999999999977, 0.0]	"[0.00000000e+00 1.67038451e-20 1.98670213e-20 1.50397159e-01
 8.49602826e-01 0.00000000e+00 4.58421195e-21]"	6.664709568023682
487	0.12931008503084776	[0.04, 0.48999999999999977, 0.01]	"[0.00000000e+00 0.00000000e+00 3.69517404e-21 1.45782688e-01
 8.54217312e-01 0.00000000e+00 1.88916501e-20]"	6.787643194198608
488	0.12877958731665282	[0.04, 0.48999999999999977, 0.02]	"[0.00000000e+00 1.03078664e-16 2.15659667e-17 1.41033334e-01
 8.58966666e-01 0.00000000e+00 0.00000000e+00]"	10.909299612045288
489	0.1295756052643014	[0.04, 0.4999999999999998, 0.0]	"[0.00000000e+00 1.41982001e-17 4.58880886e-17 1.52529474e-01
 8.47470526e-01 8.34764820e-17 0.00000000e+00]"	7.287123918533325
490	0.12904878840872333	[0.04, 0.4999999999999998, 0.01]	"[2.13355902e-17 7.18797960e-18 4.63107237e-17 1.47539350e-01
 8.52460650e-01 5.36199239e-17 3.83447170e-17]"	9.36196231842041
491	0.12844242530431796	[0.04, 0.4999999999999998, 0.02]	"[7.51660894e-17 4.86639303e-17 1.18156316e-16 1.42450703e-01
 8.57549297e-01 4.85130217e-17 5.84312449e-17]"	7.524627685546875
492	0.07652065105443226	[0.05, 0.1, 0.0]	"[6.10524750e-02 0.00000000e+00 0.00000000e+00 7.58818537e-17
 9.38947525e-01 0.00000000e+00 0.00000000e+00]"	10.977294921875
493	0.0786328915108537	[0.05, 0.1, 0.01]	"[7.33986607e-02 0.00000000e+00 9.62913937e-17 2.06270637e-18
 9.26601339e-01 0.00000000e+00 1.99088386e-19]"	8.653063535690308
494	0.08062085261064839	[0.05, 0.1, 0.02]	"[8.45829890e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.15417011e-01 1.27276014e-16 0.00000000e+00]"	9.452744245529175
495	0.07968847851039725	[0.05, 0.11, 0.0]	"[4.87646457e-02 6.47077215e-17 8.19388274e-17 2.13271701e-17
 9.51235354e-01 4.31955568e-17 8.09189850e-17]"	14.838841438293457
496	0.08179495798093671	[0.05, 0.11, 0.01]	"[6.08788591e-02 0.00000000e+00 0.00000000e+00 5.84405870e-17
 9.39121141e-01 0.00000000e+00 3.10931429e-17]"	8.27996563911438
497	0.08377398525992835	[0.05, 0.11, 0.02]	"[7.18607732e-02 0.00000000e+00 3.51081346e-17 0.00000000e+00
 9.28139227e-01 0.00000000e+00 1.16199160e-17]"	9.823123931884766
498	0.08270989961073016	[0.05, 0.12, 0.0]	"[3.73995926e-02 4.20810424e-17 3.34863005e-17 8.74051324e-17
 9.62600407e-01 1.35561963e-17 0.00000000e+00]"	10.208144187927246
499	0.08480618507727238	[0.05, 0.12, 0.01]	"[4.93194682e-02 0.00000000e+00 0.00000000e+00 3.30120162e-16
 9.50680532e-01 0.00000000e+00 0.00000000e+00]"	13.586719036102295
500	0.08677208952881646	[0.05, 0.12, 0.02]	"[6.01040364e-02 0.00000000e+00 0.00000000e+00 4.45016642e-17
 9.39895964e-01 0.00000000e+00 0.00000000e+00]"	13.21693730354309
501	0.08559201209678699	[0.05, 0.13, 0.0]	"[2.68890538e-02 5.45930438e-17 5.62298800e-17 2.33455361e-16
 9.73110946e-01 7.33202734e-17 4.76063941e-17]"	8.333408832550049
502	0.08767399539646299	[0.05, 0.13, 0.01]	"[3.85772210e-02 0.00000000e+00 2.36493494e-17 0.00000000e+00
 9.61422779e-01 4.32306142e-17 0.00000000e+00]"	7.4343101978302
503	0.08962289032827328	[0.05, 0.13, 0.02]	"[4.91593100e-02 9.16041966e-17 1.44737068e-16 1.86991569e-16
 9.50840689e-01 5.25686894e-17 3.50457718e-17]"	10.281359195709229
504	0.08834088373048025	[0.05, 0.13999999999999999, 0.0]	"[0.01710498 0.         0.         0.         0.98289502 0.
 0.        ]"	11.463364601135254
505	0.09040473788991825	[0.05, 0.13999999999999999, 0.01]	"[2.85559206e-02 0.00000000e+00 1.28866144e-17 0.00000000e+00
 9.71444079e-01 2.50059066e-17 7.85336257e-17]"	10.483944177627563
506	0.09233299886196417	[0.05, 0.13999999999999999, 0.02]	"[3.89430604e-02 1.50557732e-17 0.00000000e+00 2.67348174e-16
 9.61056940e-01 0.00000000e+00 2.51713277e-17]"	7.177192687988281
507	0.0909617622132206	[0.05, 0.14999999999999997, 0.0]	"[7.95660378e-03 0.00000000e+00 0.00000000e+00 1.33986947e-16
 9.92043393e-01 6.57588171e-18 2.11611764e-17]"	7.324578046798706
